ticker:ccl            close   volume
date                      
2017-03-15  90.47  2003475
2017-03-16  89.98  2270875
2017-03-17  92.42  6275157
2017-03-20  93.83  2800389
2017-03-21  94.01  2598103
2017-03-22  95.11  1579972
2017-03-23  95.36  1899222
2017-03-24  95.38  1396527
2017-03-27  95.07  1326196
2017-03-28  96.05  1552164
2017-03-29  96.41  1671348
2017-03-30  95.25  2694143
2017-03-31  95.30  1525469
2017-04-03  94.18  1440836
2017-04-04  93.65  1803448
2017-04-05  92.77  1600124
2017-04-06  93.69  1108932
2017-04-07  93.47  1137913
2017-04-10  93.21  1726458
2017-04-11  92.15  1352205
2017-04-12  91.74   952396
2017-04-13  91.18  1154620
2017-04-17  91.52  1632880
2017-04-18  90.77   951182
2017-04-19  91.55  1039961
2017-04-20  92.14   914836
2017-04-21  91.69   809344
2017-04-24  92.59   969693
2017-04-25  92.83  1405419
2017-04-26  93.10  1389547
2017-04-27  92.37  1193358
2017-04-28  91.65  1802070
2017-05-01  91.30   970243
2017-05-02  92.07  1089999
2017-05-03  92.17  1287252
2017-05-04  91.00  1013768
2017-05-05  92.49   761839
2017-05-08  91.40  1407374
2017-05-09  92.46   724935
2017-05-10  92.95  1118718
2017-05-11  92.02   811449
2017-05-12  92.50  1370943
2017-05-15  92.25  1052260
2017-05-16  92.45  1195190
2017-05-17  91.06   950068
2017-05-18  91.97  1238991
2017-05-19  92.92  1480651
2017-05-22  93.67  1160677
2017-05-23  93.14  2478286
2017-05-24  85.03  9113361
2017-05-25  85.82  2896834
2017-05-26  86.18  1753305
2017-05-30  85.93  2180300
2017-05-31  86.96  1871558
2017-06-01  89.24  2274120
2017-06-02  89.99  2957366
2017-06-05  91.04  2316034
2017-06-06  91.60  2234153
2017-06-07  92.27  2041440
2017-06-08  93.66  2630732
2017-06-09  94.69  2075790
2017-06-12  93.14  2417599
2017-06-13  91.84  1245844
2017-06-14  91.50  1017436
2017-06-15  91.02  1700841
2017-06-16  92.08  1832620
2017-06-19  93.90  1387609
2017-06-20  92.28   855662
2017-06-21  91.31  1189742
2017-06-22  91.43   799250
2017-06-23  91.79   987706
2017-06-26  92.31   674236
2017-06-27  93.69  1845506
2017-06-28  93.89  1247553
2017-06-29  92.52  1507197
2017-06-30  93.87  1831596
2017-07-03  93.68   585334
2017-07-05  93.07  1531960
2017-07-06  93.05  1380442
2017-07-07  93.84  1040279
2017-07-10  91.33  1861222ticker:NFLX             close    volume
date                        
2017-01-17  132.89  12220202
2017-01-18  133.26  16168617
2017-01-19  138.41  23203441
2017-01-20  138.60   9497394
2017-01-23  137.39   7433896
2017-01-24  140.11   7754673
2017-01-25  139.52   7612888
2017-01-26  138.96   6038313
2017-01-27  142.45   8323866
2017-01-30  141.22   8122481
2017-01-31  140.71   4411631
2017-02-01  140.78   6033422
2017-02-02  139.20   3462370
2017-02-03  140.25   3512568
2017-02-06  140.97   3552066
2017-02-07  144.00   8573515
2017-02-08  144.74   6887050
2017-02-09  144.14   4555119
2017-02-10  144.82   6171936
2017-02-13  143.20   4790435
2017-02-14  140.82   8367786
2017-02-15  142.27   5309050
2017-02-16  142.01   2847496
2017-02-17  142.22   4588073
2017-02-21  142.60   3571481
2017-02-22  143.86   3481968
2017-02-23  142.78   4667978
2017-02-24  143.25   3302714
2017-02-27  143.41   3907377
2017-02-28  142.13   3862221
2017-03-01  142.65   4170649
2017-03-02  139.53   6119945
2017-03-03  139.14   5401104
2017-03-06  141.94   7116118
2017-03-07  141.43   4241037
2017-03-08  140.32   4092550
2017-03-09  140.53   2652740
2017-03-10  140.89   3318464
2017-03-13  143.52   4922432
2017-03-14  143.19   4660294
2017-03-15  145.25   5987198
2017-03-16  144.39   5286456
2017-03-17  145.11   6281316
2017-03-20  145.83   3421046
2017-03-21  142.42   7669753
2017-03-22  142.65   6486893
2017-03-23  141.84   3712625
2017-03-24  142.02   3546599
2017-03-27  144.06   4771650
2017-03-28  145.17   4638003
2017-03-29  146.47   3855031
2017-03-30  148.06   4461068
2017-03-31  147.81   3888237
2017-04-03  146.92   4609336
2017-04-04  145.50   4368919
2017-04-05  143.62   4607636
2017-04-06  143.74   3312410
2017-04-07  143.11   3040506
2017-04-10  143.85   5807440
2017-04-11  144.35   4621451
2017-04-12  143.83   4386954
2017-04-13  142.92   3685789
2017-04-17  147.25  16364743
2017-04-18  143.36  19670975
2017-04-19  139.76  12395064
2017-04-20  141.18   7248180
2017-04-21  142.87   6824786
2017-04-24  143.83   4800920
2017-04-25  152.16  20674167
2017-04-26  150.17   9274081
2017-04-27  153.08   7719365
2017-04-28  152.20   6366247
2017-05-01  155.35   9031631
2017-05-02  156.45   5384839
2017-05-03  155.59   3931244
2017-05-04  157.25   5582330
2017-05-05  156.60   5341735
2017-05-08  156.38   4818794
2017-05-09  157.46   3911027
2017-05-10  160.28   6869879
2017-05-11  158.54   5677360
2017-05-12  160.81   5092885
2017-05-15  160.02   4971954
2017-05-16  159.41   3464912
2017-05-17  153.20   8184483
2017-05-18  155.70   6802670
2017-05-19  157.02   4091486
2017-05-22  157.16   3744055
2017-05-23  157.95   3370930
2017-05-24  157.75   2989797
2017-05-25  163.05   8560961
2017-05-26  162.43   4834291
2017-05-30  163.22   4828637
2017-05-31  163.07   5328919
2017-06-01  162.99   3896317
2017-06-02  165.18   4259081
2017-06-05  165.06   3875174
2017-06-06  165.17   4382092
2017-06-07  165.61   3353099
2017-06-08  165.88   3719102
2017-06-09  158.03  10291954
2017-06-12  151.44  14114477
2017-06-13  152.72   8484746
2017-06-14  152.20   6461758
2017-06-15  151.76   7319746
2017-06-16  152.38   6909705
2017-06-19  153.40   6544298
2017-06-20  152.05   4878673
2017-06-21  155.03   5803446
2017-06-22  154.89   3769167
2017-06-23  158.02   6250761
2017-06-26  157.50   6015974
2017-06-27  151.03   7424252
2017-06-28  153.41   5589883
2017-06-29  150.09   7142462
2017-06-30  149.41   5213315
2017-07-03  146.17   3908215
2017-07-05  147.61   4627803
2017-07-06  146.25   5486482
2017-07-07  150.18   5561263
2017-07-10  152.67   5360606ticker:TSLA             close    volume
date                        
2017-01-17  235.58   4617522
2017-01-18  238.36   3768967
2017-01-19  243.76   7732303
2017-01-20  244.73   4204275
2017-01-23  248.92   6262938
2017-01-24  254.61   4965451
2017-01-25  254.47   5146361
2017-01-26  252.51   3152123
2017-01-27  252.95   3166336
2017-01-30  250.63   3801074
2017-01-31  251.93   4116104
2017-02-01  249.24   3958829
2017-02-02  251.55   2499775
2017-02-03  251.33   2186723
2017-02-06  257.77   3562517
2017-02-07  257.48   4244775
2017-02-08  262.08   3933014
2017-02-09  269.20   7820222
2017-02-10  269.23   3619739
2017-02-13  280.60   7029605
2017-02-14  280.98   7345224
2017-02-15  279.76   4947856
2017-02-16  268.95   7077322
2017-02-17  272.23   6257149
2017-02-21  277.39   5676747
2017-02-22  273.51   8754975
2017-02-23  255.99  14915249
2017-02-24  257.00   8171626
2017-02-27  246.23  11460810
2017-02-28  249.99   6078145
2017-03-01  250.02   4809488
2017-03-02  250.48   3351833
2017-03-03  251.57   2929234
2017-03-06  251.21   3355500
2017-03-07  248.59   3459470
2017-03-08  246.87   3728649
2017-03-09  244.90   3879293
2017-03-10  243.69   3066272
2017-03-13  246.17   3022625
2017-03-14  258.00   7598446
2017-03-15  255.73   5330806
2017-03-16  262.05   7132153
2017-03-17  261.50   6497496
2017-03-20  261.92   3614294
2017-03-21  250.68   6908554
2017-03-22  255.01   4059297
2017-03-23  254.78   3320245
2017-03-24  263.16   5647253
2017-03-27  270.22   6230795
2017-03-28  277.45   7987604
2017-03-29  277.38   3676157
2017-03-30  277.92   4148426
2017-03-31  278.30   3294640
2017-04-03  298.52  13888618
2017-04-04  303.70  10134556
2017-04-05  295.00   7880938
2017-04-06  298.70   5520588
2017-04-07  302.54   4579613
2017-04-10  312.39   7664458
2017-04-11  308.71   5724577
2017-04-12  296.84   6050682
2017-04-13  304.00   9284634
2017-04-17  301.44   4138736
2017-04-18  300.25   3035698
2017-04-19  305.52   3898024
2017-04-20  302.51   6149352
2017-04-21  305.60   4509756
2017-04-24  308.03   5083505
2017-04-25  313.79   6737708
2017-04-26  310.17   4695044
2017-04-27  308.63   3468569
2017-04-28  314.07   4505478
2017-05-01  322.83   8829565
2017-05-02  318.89   5382777
2017-05-03  311.02   7133365
2017-05-04  295.46  14152008
2017-05-05  308.35   8177347
2017-05-08  307.19   7006471
2017-05-09  321.26   9676537
2017-05-10  325.22   5741607
2017-05-11  323.10   4753819
2017-05-12  324.81   4121612
2017-05-15  315.88   7622004
2017-05-16  317.01   4152484
2017-05-17  306.11   6711940
2017-05-18  313.06   5653801
2017-05-19  310.83   4687572
2017-05-22  310.35   4329178
2017-05-23  303.86   4318354
2017-05-24  310.22   5041692
2017-05-25  316.83   5013963
2017-05-26  325.14   7802199
2017-05-30  335.10   7782916
2017-05-31  341.01   9963444
2017-06-01  340.37   7607996
2017-06-02  339.85   5590239
2017-06-05  347.32   6784368
2017-06-06  352.85  11086798
2017-06-07  359.65   9397959
2017-06-08  370.00   9061496
2017-06-09  357.32  17261435
2017-06-12  359.01  10517660
2017-06-13  375.95  11807920
2017-06-14  380.66  12818429
2017-06-15  375.34  10426469
2017-06-16  371.40   6730973
2017-06-19  369.80   6549332
2017-06-20  372.24   7438701
2017-06-21  376.40   4923210
2017-06-22  382.61   7529778
2017-06-23  383.45   6445758
2017-06-26  377.49   6604099
2017-06-27  362.37   6996399
2017-06-28  371.24   6302463
2017-06-29  360.75   8221038
2017-06-30  361.61   5848521
2017-07-03  352.62   6305401
2017-07-05  327.09  17046701
2017-07-06  308.83  19324495
2017-07-07  313.22  14176915
2017-07-10  316.05  13820889ticker:STZ             close   volume
date                       
2017-01-17  153.73  3708594
2017-01-18  150.48  2263148
2017-01-19  149.59  1560563
2017-01-20  150.08  1973760
2017-01-23  151.55  2470165
2017-01-24  153.05  1899522
2017-01-25  154.09  2178003
2017-01-26  149.97  2790487
2017-01-27  148.92  2712809
2017-01-30  148.34  1566279
2017-01-31  149.76  1793903
2017-02-01  149.85  1700768
2017-02-02  149.27  1290696
2017-02-03  149.07  1671462
2017-02-06  149.77   940231
2017-02-07  152.00  1116502
2017-02-08  154.58  2274940
2017-02-09  155.73  2347769
2017-02-10  155.45  1555989
2017-02-13  155.49  1969192
2017-02-14  155.89  1160187
2017-02-15  156.21   941395
2017-02-16  158.51  2291840
2017-02-17  161.32  2435208
2017-02-21  160.09  2186330
2017-02-22  160.20  1161143
2017-02-23  153.60  3591883
2017-02-24  158.85  4422453
2017-02-27  157.80  1918715
2017-02-28  158.81  1528567
2017-03-01  159.61  1523823
2017-03-02  158.43   962092
2017-03-03  158.76  1366772
2017-03-06  157.80  1382516
2017-03-07  157.21  1460672
2017-03-08  156.38  1416774
2017-03-09  155.79   989988
2017-03-10  157.56   999903
2017-03-13  158.39  1251398
2017-03-14  159.12  1030240
2017-03-15  162.12  1773644
2017-03-16  162.04  1044814
2017-03-17  161.75  2301041
2017-03-20  162.55   814804
2017-03-21  164.61  2345695
2017-03-22  164.20   920732
2017-03-23  162.72  1056544
2017-03-24  164.06  1151617
2017-03-27  163.68  1288911
2017-03-28  162.43  1225946
2017-03-29  163.69   820854
2017-03-30  162.44  1029018
2017-03-31  162.07  1229639
2017-04-03  161.66  1283095
2017-04-04  161.51  1205428
2017-04-05  161.40  1858855
2017-04-06  171.77  5960213
2017-04-07  170.37  2584891
2017-04-10  171.27  1453419
2017-04-11  170.35  1030780
2017-04-12  169.96  1235281
2017-04-13  168.95  1358819
2017-04-17  170.12  1342628
2017-04-18  172.21  1231554
2017-04-19  171.94  1030433
2017-04-20  172.95   966392
2017-04-21  172.09   992752
2017-04-24  173.03  1074217
2017-04-25  172.54  1410685
2017-04-26  170.48  1978442
2017-04-27  171.06  1088428
2017-04-28  172.54  1083651
2017-05-01  172.07   538764
2017-05-02  174.58  1520950
2017-05-03  173.74   853608
2017-05-04  177.20  1338017
2017-05-05  178.51  1224644
2017-05-08  179.52  1149372
2017-05-09  177.77  1126923
2017-05-10  177.57   937251
2017-05-11  178.29  1043588
2017-05-12  178.57   606988
2017-05-15  180.28  1195021
2017-05-16  182.21  2515123
2017-05-17  180.68  1087567
2017-05-18  180.84  1262292
2017-05-19  182.94  1043701
2017-05-22  184.14  1213024
2017-05-23  180.86  2984052
2017-05-24  178.83  2663322
2017-05-25  180.14  1606926
2017-05-26  180.93   582957
2017-05-30  180.51  1416527
2017-05-31  182.75  1577655
2017-06-01  184.69  1044144
2017-06-02  184.77   758281
2017-06-05  184.51   716844
2017-06-06  185.83  1140433
2017-06-07  184.54  1139672
2017-06-08  183.45  1190238
2017-06-09  181.00  1474163
2017-06-12  179.14  1975137
2017-06-13  179.55  1193595
2017-06-14  179.90  1341013
2017-06-15  180.30   785731
2017-06-16  180.88  1108827
2017-06-19  183.28  1174060
2017-06-20  184.55  1052437
2017-06-21  184.50   926785
2017-06-22  184.11   853177
2017-06-23  184.57  1099954
2017-06-26  182.47  1187451
2017-06-27  182.28  1302179
2017-06-28  183.68  2145517
2017-06-29  192.79  6167244
2017-06-30  193.73  3097488
2017-07-03  191.73   969084
2017-07-05  193.92  1450460
2017-07-06  193.76  1187001
2017-07-07  193.52   723504
2017-07-10  193.82   914321ticker:VECO            close   volume
date                      
2017-01-17  26.95   451338
2017-01-18  27.25   460225
2017-01-19  27.15   514532
2017-01-20  27.10   372601
2017-01-23  26.85   253200
2017-01-24  27.10   292241
2017-01-25  27.25   402423
2017-01-26  27.00   300152
2017-01-27  27.25   493624
2017-01-30  26.35   402731
2017-01-31  25.75   643528
2017-02-01  25.75   512934
2017-02-02  24.85   807303
2017-02-03  26.30   976996
2017-02-06  26.10   780255
2017-02-07  25.35   673701
2017-02-08  25.00   884886
2017-02-09  24.85   564502
2017-02-10  26.05   690698
2017-02-13  26.80   817429
2017-02-14  26.35   420049
2017-02-15  26.75   528251
2017-02-16  26.95   790022
2017-02-17  27.55  1097203
2017-02-21  28.25  1091415
2017-02-22  28.25   421719
2017-02-23  28.40   808883
2017-02-24  28.25   297269
2017-02-27  28.35   389414
2017-02-28  27.35   512485
2017-03-01  27.95   590407
2017-03-02  28.00   373017
2017-03-03  28.25   462247
2017-03-06  28.50   372062
2017-03-07  28.50   326355
2017-03-08  28.30   342821
2017-03-09  28.55   363424
2017-03-10  28.40   401399
2017-03-13  28.95   305669
2017-03-14  29.10   346927
2017-03-15  29.30   397249
2017-03-16  29.30   202843
2017-03-17  29.60   683262
2017-03-20  29.45   253478
2017-03-21  28.70   439000
2017-03-22  28.85   384710
2017-03-23  28.80   208589
2017-03-24  28.75   253809
2017-03-27  29.55   347494
2017-03-28  29.50   315427
2017-03-29  29.80   298251
2017-03-30  30.05   425784
2017-03-31  29.85   303038
2017-04-03  29.30   325736
2017-04-04  29.00   444888
2017-04-05  28.25   468524
2017-04-06  28.80   243293
2017-04-07  28.50   750761
2017-04-10  28.30   284675
2017-04-11  28.70   246458
2017-04-12  28.15   292924
2017-04-13  27.40   392946
2017-04-17  28.10   230814
2017-04-18  27.65   259712
2017-04-19  29.45   535603
2017-04-20  30.40   507064
2017-04-21  31.00   555863
2017-04-24  32.00   932344
2017-04-25  33.10   513689
2017-04-26  33.60   591643
2017-04-27  34.20   567002
2017-04-28  33.00   483570
2017-05-01  34.15   296768
2017-05-02  34.00   281448
2017-05-03  33.45   442178
2017-05-04  33.40   923922
2017-05-05  32.90   535109
2017-05-08  32.80   423036
2017-05-09  32.45   351258
2017-05-10  33.05   299661
2017-05-11  33.10   339641
2017-05-12  32.95   501360
2017-05-15  32.65   316932
2017-05-16  32.50   421575
2017-05-17  30.30   865615
2017-05-18  30.35   363449
2017-05-19  31.40   565138
2017-05-22  31.60   399038
2017-05-23  31.65   323993
2017-05-24  31.25   360312
2017-05-25  31.75   454412
2017-05-26  32.00   644707
2017-05-30  31.90   610132
2017-05-31  31.45   603723
2017-06-01  30.75   665213
2017-06-02  30.80   598054
2017-06-05  30.80   531332
2017-06-06  30.95   363017
2017-06-07  31.15   335126
2017-06-08  32.70   472244
2017-06-09  30.35   736166
2017-06-12  29.80   639708
2017-06-13  31.70   703970
2017-06-14  29.95   400159
2017-06-15  29.05   416804
2017-06-16  28.80   862408
2017-06-19  29.40   481912
2017-06-20  29.30   574767
2017-06-21  29.65   508550
2017-06-22  29.30   411332
2017-06-23  30.10   424429
2017-06-26  28.90   269194
2017-06-27  28.15   373898
2017-06-28  28.50   488320
2017-06-29  27.80   452289
2017-06-30  27.85   391621
2017-07-03  27.50   125098
2017-07-05  28.45   300804
2017-07-06  27.80   297041
2017-07-07  28.40   293235
2017-07-10  29.10   581598ticker:CBS.A            close  volume
date                     
2017-01-17  63.30    3436
2017-01-18  64.84     560
2017-01-19  64.25     313
2017-01-20  64.25     128
2017-01-23  64.37    1562
2017-01-24  64.00    1082
2017-01-25  64.25    6941
2017-01-26  65.32    3805
2017-01-27  65.81    2222
2017-01-30  65.60    1794
2017-01-31  65.77    3644
2017-02-01  65.85    7660
2017-02-02  65.80    1500
2017-02-03  65.77    1076
2017-02-06  65.87    1856
2017-02-07  65.84    1160
2017-02-08  65.14     247
2017-02-09  65.67     547
2017-02-10  65.80    4009
2017-02-13  66.42     203
2017-02-14  66.53    2428
2017-02-15  66.35    2985
2017-02-16  66.05     474
2017-02-17  67.14    7075
2017-02-21  68.69    2297
2017-02-22  68.22    2633
2017-02-23  68.21    2839
2017-02-24  68.00    1669
2017-02-27  67.37    1688
2017-02-28  66.92    1726
2017-03-01  68.78    1683
2017-03-02  68.24    3761
2017-03-03  68.62    9405
2017-03-06  68.42    5223
2017-03-07  68.53    9366
2017-03-08  68.53    4995
2017-03-09  68.18    4755
2017-03-10  68.72   15401
2017-03-13  69.30    2345
2017-03-14  69.00    2304
2017-03-15  69.05    2106
2017-03-16  68.63    2771
2017-03-17  68.25    9605
2017-03-20  68.25    1819
2017-03-21  67.92    2869
2017-03-22  67.85    1288
2017-03-23  68.78   27528
2017-03-24  68.44     895
2017-03-27  68.87    1217
2017-03-28  68.80    1173
2017-03-29  68.72     729
2017-03-30  70.68    1114
2017-03-31  70.36    4543
2017-04-03  69.85    1204
2017-04-04  70.74     894
2017-04-05  70.57     425
2017-04-06  70.31    1533
2017-04-07  69.56    1903
2017-04-10  69.16     642
2017-04-11  69.00    1188
2017-04-12  68.65    1647
2017-04-13  68.20    2101
2017-04-17  68.45    1067
2017-04-18  69.18    1944
2017-04-19  69.53    1969
2017-04-20  69.72     240
2017-04-21  67.64    2728
2017-04-24  66.50    6433
2017-04-25  66.75    5377
2017-04-26  67.45    3529
2017-04-27  67.10    7444
2017-04-28  67.25    1710
2017-05-01  67.56    2581
2017-05-02  66.95     285
2017-05-03  64.27    3585
2017-05-04  64.77    1038
2017-05-05  66.16    8104
2017-05-08  64.23     925
2017-05-09  64.35     538
2017-05-10  63.21    3454
2017-05-11  63.40    1461
2017-05-12  62.91     738
2017-05-15  62.78    1881
2017-05-16  61.69     360
2017-05-17  61.01    2339
2017-05-18  61.90    5350
2017-05-19  62.62     634
2017-05-22  62.55    1474
2017-05-23  62.55    1697
2017-05-24  63.00    2842
2017-05-25  63.65    2957
2017-05-26  63.65    2451
2017-05-30  63.50    3522
2017-05-31  63.21    7849
2017-06-01  63.35    6327
2017-06-02  64.69    3640
2017-06-05  63.23   14479
2017-06-06  63.94    1471
2017-06-07  64.17    1142
2017-06-08  62.70    2203
2017-06-09  62.50    1782
2017-06-12  64.20    1561
2017-06-13  63.24    1519
2017-06-14  62.10    1584
2017-06-15  62.99    1324
2017-06-16  62.99    5621
2017-06-19  63.30   15839
2017-06-20  62.54    8986
2017-06-21  63.37   14285
2017-06-22  63.63    5769
2017-06-23  64.00   17571
2017-06-26  64.99    9412
2017-06-27  65.06    1015
2017-06-28  66.18    1180
2017-06-29  65.00    3698
2017-06-30  64.81     195
2017-07-03  64.81     208
2017-07-05  64.60     435
2017-07-06  63.69    3972
2017-07-07  63.63    1768
2017-07-10  64.18   22082ticker:PG            close    volume
date                       
2017-01-17  85.21  13145073
2017-01-18  84.93  10521181
2017-01-19  84.70  14074464
2017-01-20  87.45  22944405
2017-01-23  86.96   9408904
2017-01-24  87.86   8704722
2017-01-25  87.16   8082874
2017-01-26  86.60   6542285
2017-01-27  86.72   9332303
2017-01-30  86.75   7350036
2017-01-31  87.60   9712432
2017-02-01  87.33   8291514
2017-02-02  87.76   8997158
2017-02-03  87.41   7161948
2017-02-06  87.40   7482993
2017-02-07  88.01   6646055
2017-02-08  88.33   6815753
2017-02-09  88.67   9914070
2017-02-10  87.97  11057552
2017-02-13  88.31   6905130
2017-02-14  87.86  20123406
2017-02-15  91.12  25847697
2017-02-16  90.79  12408473
2017-02-17  91.09  12152428
2017-02-21  91.67   9018703
2017-02-22  91.44   6749919
2017-02-23  91.13   7611638
2017-02-24  91.05   6643365
2017-02-27  90.89  11840268
2017-02-28  91.07  10535619
2017-03-01  91.66   8792150
2017-03-02  90.91   7031221
2017-03-03  90.50   8341071
2017-03-06  90.37   9533795
2017-03-07  90.29   5362951
2017-03-08  90.14   5513405
2017-03-09  90.34   5587379
2017-03-10  91.07   6797792
2017-03-13  91.31   7397472
2017-03-14  91.00   6686388
2017-03-15  91.40   7855256
2017-03-16  91.44   6601208
2017-03-17  91.00  37010081
2017-03-20  91.22   7772903
2017-03-21  91.19   8210951
2017-03-22  90.99   7798024
2017-03-23  90.77   6831401
2017-03-24  90.57   9251999
2017-03-27  90.49  10071996
2017-03-28  90.76  11855807
2017-03-29  90.60   4252782
2017-03-30  90.20   3691926
2017-03-31  89.85   6942356
2017-04-03  89.68   6967439
2017-04-04  89.91   5680764
2017-04-05  89.97   6320139
2017-04-06  89.40   7231506
2017-04-07  89.23   4739140
2017-04-10  89.49   5955986
2017-04-11  89.80   5185977
2017-04-12  90.31   6286312
2017-04-13  90.03   5040104
2017-04-17  90.39   6931678
2017-04-18  90.80   7087796
2017-04-19  89.60   6918993
2017-04-20  89.33   6983536
2017-04-21  88.62   9061218
2017-04-24  89.55   8338467
2017-04-25  90.00   9088390
2017-04-26  87.74  11951322
2017-04-27  87.69   8517522
2017-04-28  87.33   8295445
2017-05-01  87.09   4546624
2017-05-02  86.22  13197492
2017-05-03  86.43   6121974
2017-05-04  86.45   5986188
2017-05-05  86.50   4506197
2017-05-08  86.55   4634623
2017-05-09  86.40   9577623
2017-05-10  86.49   6178549
2017-05-11  86.17   6064727
2017-05-12  86.19   5892430
2017-05-15  86.33   5820742
2017-05-16  86.24   6554454
2017-05-17  86.26   7805770
2017-05-18  85.87   6985567
2017-05-19  86.24   7320725
2017-05-22  86.21   4259955
2017-05-23  86.08   4394225
2017-05-24  86.50   4902470
2017-05-25  86.86   4367960
2017-05-26  87.25   4337023
2017-05-30  87.40   4594514
2017-05-31  88.09  10146610
2017-06-01  88.13   6251292
2017-06-02  88.59   6136425
2017-06-05  88.74   4115288
2017-06-06  88.80   6503039
2017-06-07  88.77   4781587
2017-06-08  87.85   7712062
2017-06-09  88.16   9696915
2017-06-12  88.24   7867734
2017-06-13  88.06   6419319
2017-06-14  88.44   6183875
2017-06-15  89.38   7047471
2017-06-16  89.66  13855018
2017-06-19  89.86   5246246
2017-06-20  89.63   5674212
2017-06-21  89.40   4164473
2017-06-22  89.03   4536714
2017-06-23  89.42   8782097
2017-06-26  89.36   4373314
2017-06-27  88.61   5180391
2017-06-28  88.37   4874990
2017-06-29  86.99   8123516
2017-06-30  87.15   6070254
2017-07-03  87.74   3607447
2017-07-05  87.67   4974329
2017-07-06  87.37   6038851
2017-07-07  87.65   5142197
2017-07-10  87.09   5356392ticker:ADTN            close   volume
date                      
2017-01-17  22.55   660418
2017-01-18  22.70  1514203
2017-01-19  22.60   562299
2017-01-20  22.15   459303
2017-01-23  22.10   379915
2017-01-24  22.40   254307
2017-01-25  22.25   501304
2017-01-26  22.00   321123
2017-01-27  21.80   280435
2017-01-30  21.75   374929
2017-01-31  21.90   397035
2017-02-01  21.85   281454
2017-02-02  21.75   268511
2017-02-03  21.75   339009
2017-02-06  21.45   339724
2017-02-07  21.35   317602
2017-02-08  21.40   222950
2017-02-09  21.65   346778
2017-02-10  21.65   443493
2017-02-13  21.65   229685
2017-02-14  21.55   266942
2017-02-15  21.80   241667
2017-02-16  21.70   348930
2017-02-17  21.70   497756
2017-02-21  21.55   179538
2017-02-22  21.55   266846
2017-02-23  21.45   436776
2017-02-24  21.65   198745
2017-02-27  21.80   284890
2017-02-28  21.15   403638
2017-03-01  21.85   363772
2017-03-02  21.60   184724
2017-03-03  21.55   328202
2017-03-06  21.60   150225
2017-03-07  21.45   146585
2017-03-08  21.25   165546
2017-03-09  21.15   186179
2017-03-10  21.25   206607
2017-03-13  21.20   191142
2017-03-14  21.20   121857
2017-03-15  21.30   335679
2017-03-16  21.30   485762
2017-03-17  21.60   730908
2017-03-20  21.50   168964
2017-03-21  21.05   223006
2017-03-22  20.80   362497
2017-03-23  21.30   253327
2017-03-24  21.10   260119
2017-03-27  21.15   417075
2017-03-28  21.05   201879
2017-03-29  21.10   464855
2017-03-30  21.05   240824
2017-03-31  20.75   623650
2017-04-03  20.15   289282
2017-04-04  20.00   283859
2017-04-05  19.90   347387
2017-04-06  19.95   232852
2017-04-07  20.05   262813
2017-04-10  19.90   161375
2017-04-11  19.95   316196
2017-04-12  19.60   233327
2017-04-13  19.10   288818
2017-04-17  19.25   314391
2017-04-18  19.60   403093
2017-04-19  19.80  1496065
2017-04-20  19.85   882608
2017-04-21  19.65   526176
2017-04-24  20.00   356649
2017-04-25  20.10   216530
2017-04-26  20.05   357269
2017-04-27  20.00   255281
2017-04-28  20.00   402352
2017-05-01  20.10   377195
2017-05-02  20.15   292119
2017-05-03  19.95   414974
2017-05-04  19.90   238251
2017-05-05  20.10   353419
2017-05-08  20.00   321788
2017-05-09  19.90   376266
2017-05-10  20.25   373220
2017-05-11  20.20   155106
2017-05-12  20.10   210238
2017-05-15  20.15   285853
2017-05-16  20.05   297885
2017-05-17  19.90   465611
2017-05-18  19.35   712024
2017-05-19  19.55   611324
2017-05-22  19.75   275889
2017-05-23  19.55   635499
2017-05-24  19.75   254275
2017-05-25  19.70   285366
2017-05-26  19.90   271471
2017-05-30  19.70   329581
2017-05-31  19.25   503494
2017-06-01  20.40   312892
2017-06-02  20.40   250957
2017-06-05  20.50   237505
2017-06-06  20.55   229204
2017-06-07  20.40   267111
2017-06-08  20.55   204085
2017-06-09  20.65   294807
2017-06-12  20.45   200350
2017-06-13  20.60   142426
2017-06-14  20.45   178692
2017-06-15  20.25   138232
2017-06-16  20.40   355532
2017-06-19  20.40   181203
2017-06-20  20.10   192362
2017-06-21  19.65   203353
2017-06-22  19.80   118408
2017-06-23  19.90  1492530
2017-06-26  20.00   297440
2017-06-27  20.05   191305
2017-06-28  20.50   411012
2017-06-29  20.40   284494
2017-06-30  20.65   396555
2017-07-03  20.80   122601
2017-07-05  20.65   332401
2017-07-06  20.05   226411
2017-07-07  20.50   152743
2017-07-10  20.55   249693ticker:STX            close    volume
date                       
2017-01-17  37.02   3291286
2017-01-18  37.24   2866839
2017-01-19  36.34   2958673
2017-01-20  36.47   3041380
2017-01-23  36.37   4955502
2017-01-24  37.44   8551301
2017-01-25  42.67  46164733
2017-01-26  43.90  14711949
2017-01-27  44.50   7679943
2017-01-30  44.90   6863584
2017-01-31  45.15   5597625
2017-02-01  44.78   5382069
2017-02-02  45.27   5447299
2017-02-03  46.29   5767989
2017-02-06  45.44   4651821
2017-02-07  46.10   4946803
2017-02-08  45.80   4852602
2017-02-09  46.37   3452439
2017-02-10  46.46   3658189
2017-02-13  47.80   5521563
2017-02-14  47.85   4105112
2017-02-15  48.15   5004179
2017-02-16  47.57   4450836
